Ecosystem,Package Name,URL,Latest Version,Latest Version Updated,Source,Excluded,Criticality Score,Analysis Date,Results
github,yard,https://github.com/lsegal/yard,,,criticality_score,,,,
github,brave,https://github.com/openzipkin/brave,,,criticality_score,,,,
github,apm,https://github.com/atom/apm,,,criticality_score,,,,
github,appinventor-sources,https://github.com/mit-cml/appinventor-sources,,,criticality_score,,,,
github,mirage,https://github.com/mirage/mirage,,,criticality_score,,,,
github,0x-monorepo,https://github.com/0xProject/0x-monorepo,,,criticality_score,,,,
github,ethereum-lists,https://github.com/MyEtherWallet/ethereum-lists,,,criticality_score,,,,
github,tig,https://github.com/jonas/tig,,,criticality_score,,,,
github,mavros,https://github.com/mavlink/mavros,,,criticality_score,,,,
github,test,https://github.com/dart-lang/test,,,criticality_score,,,,
github,pycryptodome,https://github.com/Legrandin/pycryptodome,,,criticality_score,,,,
github,hakyll,https://github.com/jaspervdj/hakyll,,,criticality_score,,,,
github,python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,,,criticality_score,,,,
github,Genie.jl,https://github.com/GenieFramework/Genie.jl,,,criticality_score,,,,
github,pulseaudio,https://github.com/pulseaudio/pulseaudio,,,criticality_score,,,,
github,rt,https://github.com/bestpractical/rt,,,criticality_score,,,,
github,models,https://github.com/PaddlePaddle/models,,,criticality_score,,,,
github,gauzy,https://github.com/ever-co/gauzy,,,criticality_score,,,,
github,web-scrobbler,https://github.com/web-scrobbler/web-scrobbler,,,criticality_score,,,,
github,cherrytree,https://github.com/giuspen/cherrytree,,,criticality_score,,,,
github,gaffer,https://github.com/GafferHQ/gaffer,,,criticality_score,,,,
github,mirador,https://github.com/ProjectMirador/mirador,,,criticality_score,,,,
github,finder,https://github.com/symfony/finder,,,criticality_score,,,,
github,DoctrineMongoDBBundle,https://github.com/doctrine/DoctrineMongoDBBundle,,,criticality_score,,,,
github,man-pages,https://github.com/mkerrisk/man-pages,,,criticality_score,,,,
github,drawio,https://github.com/jgraph/drawio,,,criticality_score,,,,
github,KIF,https://github.com/kif-framework/KIF,,,criticality_score,,,,
github,azure-functions-host,https://github.com/Azure/azure-functions-host,,,criticality_score,,,,
github,chrono,https://github.com/wanasit/chrono,,,criticality_score,,,,
github,aws-sdk-js-v3,https://github.com/aws/aws-sdk-js-v3,,,criticality_score,,,,
github,httparty,https://github.com/jnunemaker/httparty,,,criticality_score,,,,
github,Ackee,https://github.com/electerious/Ackee,,,criticality_score,,,,
github,rust,https://github.com/exercism/rust,,,criticality_score,,,,
github,simh,https://github.com/simh/simh,,,criticality_score,,,,
github,autobahn-python,https://github.com/crossbario/autobahn-python,,,criticality_score,,,,
github,csla,https://github.com/MarimerLLC/csla,,,criticality_score,,,,
github,MessagePack-CSharp,https://github.com/neuecc/MessagePack-CSharp,,,criticality_score,,,,
github,scalatra,https://github.com/scalatra/scalatra,,,criticality_score,,,,
github,django-reversion,https://github.com/etianen/django-reversion,,,criticality_score,,,,
github,semgrep,https://github.com/returntocorp/semgrep,,,criticality_score,,,,
github,laravel-datatables,https://github.com/yajra/laravel-datatables,,,criticality_score,,,,
github,please,https://github.com/thought-machine/please,,,criticality_score,,,,
github,opensim-core,https://github.com/opensim-org/opensim-core,,,criticality_score,,,,
github,asdf,https://github.com/asdf-vm/asdf,,,criticality_score,,,,
github,asset_sync,https://github.com/AssetSync/asset_sync,,,criticality_score,,,,
github,ACE3,https://github.com/acemod/ACE3,,,criticality_score,,,,
github,microk8s,https://github.com/ubuntu/microk8s,,,criticality_score,,,,
github,boost,https://github.com/boostorg/boost,,,criticality_score,,,,
github,agda-stdlib,https://github.com/agda/agda-stdlib,,,criticality_score,,,,
github,fast-csv,https://github.com/C2FO/fast-csv,,,criticality_score,,,,
github,cni,https://github.com/containernetworking/cni,,,criticality_score,,,,
github,Dexie.js,https://github.com/dfahlander/Dexie.js,,,criticality_score,,,,
github,xmonad,https://github.com/xmonad/xmonad,,,criticality_score,,,,
github,jitsi-videobridge,https://github.com/jitsi/jitsi-videobridge,,,criticality_score,,,,
github,gridstack.js,https://github.com/gridstack/gridstack.js,,,criticality_score,,,,
github,afdko,https://github.com/adobe-type-tools/afdko,,,criticality_score,,,,
github,VTK,https://github.com/Kitware/VTK,,,criticality_score,,,,
github,animate.css,https://github.com/animate-css/animate.css,,,criticality_score,,,,
github,mcMMO,https://github.com/mcMMO-Dev/mcMMO,,,criticality_score,,,,
github,newman,https://github.com/postmanlabs/newman,,,criticality_score,,,,
github,FirebaseUI-Android,https://github.com/firebase/FirebaseUI-Android,,,criticality_score,,,,
github,primevue,https://github.com/primefaces/primevue,,,criticality_score,,,,
github,openmm,https://github.com/openmm/openmm,,,criticality_score,,,,
github,rust-postgres,https://github.com/sfackler/rust-postgres,,,criticality_score,,,,
github,puppetdb,https://github.com/puppetlabs/puppetdb,,,criticality_score,,,,
github,gun,https://github.com/amark/gun,,,criticality_score,,,,
github,nuxtjs.org,https://github.com/nuxt/nuxtjs.org,,,criticality_score,,,,
github,gulp,https://github.com/gulpjs/gulp,,,criticality_score,,,,
github,searchkick,https://github.com/ankane/searchkick,,,criticality_score,,,,
github,music21,https://github.com/cuthbertLab/music21,,,criticality_score,,,,
github,opentelemetry-go,https://github.com/open-telemetry/opentelemetry-go,,,criticality_score,,,,
github,twilio-python,https://github.com/twilio/twilio-python,,,criticality_score,,,,
github,couchbase-lite-ios,https://github.com/couchbase/couchbase-lite-ios,,,criticality_score,,,,
github,github,https://github.com/atom/github,,,criticality_score,,,,
github,ZeroTierOne,https://github.com/zerotier/ZeroTierOne,,,criticality_score,,,,
github,flannel,https://github.com/coreos/flannel,,,criticality_score,,,,
github,atlantis,https://github.com/runatlantis/atlantis,,,criticality_score,,,,
github,uBlock,https://github.com/gorhill/uBlock,,,criticality_score,,,,
github,LightGraphs.jl,https://github.com/JuliaGraphs/LightGraphs.jl,,,criticality_score,,,,
github,gopacket,https://github.com/google/gopacket,,,criticality_score,,,,
github,recipes,https://github.com/symfony/recipes,,,criticality_score,,,,
github,pytest-django,https://github.com/pytest-dev/pytest-django,,,criticality_score,,,,
github,phing,https://github.com/phingofficial/phing,,,criticality_score,,,,
github,gnocchi,https://github.com/gnocchixyz/gnocchi,,,criticality_score,,,,
github,s3fs-fuse,https://github.com/s3fs-fuse/s3fs-fuse,,,criticality_score,,,,
github,codespell,https://github.com/codespell-project/codespell,,,criticality_score,,,,
github,precice,https://github.com/precice/precice,,,criticality_score,,,,
github,ionic-cli,https://github.com/ionic-team/ionic-cli,,,criticality_score,,,,
github,iPlug2,https://github.com/iPlug2/iPlug2,,,criticality_score,,,,
github,NJsonSchema,https://github.com/RicoSuter/NJsonSchema,,,criticality_score,,,,
github,PyTables,https://github.com/PyTables/PyTables,,,criticality_score,,,,
github,ember-inspector,https://github.com/emberjs/ember-inspector,,,criticality_score,,,,
github,Kiwi,https://github.com/kiwitcms/Kiwi,,,criticality_score,,,,
github,junit4,https://github.com/junit-team/junit4,,,criticality_score,,,,
github,Cirq,https://github.com/quantumlib/Cirq,,,criticality_score,,,,
github,nats-server,https://github.com/nats-io/nats-server,,,criticality_score,,,,
github,ags,https://github.com/adventuregamestudio/ags,,,criticality_score,,,,
github,RepoDB,https://github.com/mikependon/RepoDB,,,criticality_score,,,,
github,web2py,https://github.com/web2py/web2py,,,criticality_score,,,,
github,dyninst,https://github.com/dyninst/dyninst,,,criticality_score,,,,
github,php,https://github.com/docker-library/php,,,criticality_score,,,,
github,security-http,https://github.com/symfony/security-http,,,criticality_score,,,,
github,libretime,https://github.com/LibreTime/libretime,,,criticality_score,,,,
github,beaker,https://github.com/beakerbrowser/beaker,,,criticality_score,,,,
github,dredd,https://github.com/apiaryio/dredd,,,criticality_score,,,,
github,ledger,https://github.com/ledger/ledger,,,criticality_score,,,,
github,AdaptiveCards,https://github.com/microsoft/AdaptiveCards,,,criticality_score,,,,
github,XX-Net,https://github.com/XX-net/XX-Net,,,criticality_score,,,,
github,chalice,https://github.com/aws/chalice,,,criticality_score,,,,
github,zent,https://github.com/youzan/zent,,,criticality_score,,,,
github,embree,https://github.com/embree/embree,,,criticality_score,,,,
github,ruby-progressbar,https://github.com/jfelchner/ruby-progressbar,,,criticality_score,,,,
github,openexr,https://github.com/AcademySoftwareFoundation/openexr,,,criticality_score,,,,
github,python-dotenv,https://github.com/theskumar/python-dotenv,,,criticality_score,,,,
github,the-blue-alliance,https://github.com/the-blue-alliance/the-blue-alliance,,,criticality_score,,,,
github,adapt_framework,https://github.com/adaptlearning/adapt_framework,,,criticality_score,,,,
github,onedrive,https://github.com/abraunegg/onedrive,,,criticality_score,,,,
github,shepherd,https://github.com/shipshapecode/shepherd,,,criticality_score,,,,
github,geogebra,https://github.com/geogebra/geogebra,,,criticality_score,,,,
github,gammu,https://github.com/gammu/gammu,,,criticality_score,,,,
github,tridactyl,https://github.com/tridactyl/tridactyl,,,criticality_score,,,,
github,text,https://github.com/pytorch/text,,,criticality_score,,,,
github,eslint-plugin-prettier,https://github.com/prettier/eslint-plugin-prettier,,,criticality_score,,,,
github,react-native-device-info,https://github.com/react-native-device-info/react-native-device-info,,,criticality_score,,,,
github,gedit,https://github.com/GNOME/gedit,,,criticality_score,,,,
github,squidex,https://github.com/Squidex/squidex,,,criticality_score,,,,
github,auth0.js,https://github.com/auth0/auth0.js,,,criticality_score,,,,
github,cppzmq,https://github.com/zeromq/cppzmq,,,criticality_score,,,,
github,Pkg.jl,https://github.com/JuliaLang/Pkg.jl,,,criticality_score,,,,
github,vaadin-grid,https://github.com/vaadin/vaadin-grid,,,criticality_score,,,,
github,breadwallet-android,https://github.com/breadwallet/breadwallet-android,,,criticality_score,,,,
github,templating,https://github.com/dotnet/templating,,,criticality_score,,,,
github,LuxCore,https://github.com/LuxCoreRender/LuxCore,,,criticality_score,,,,
github,rotki,https://github.com/rotki/rotki,,,criticality_score,,,,
github,android-maps-utils,https://github.com/googlemaps/android-maps-utils,,,criticality_score,,,,
github,go-containerregistry,https://github.com/google/go-containerregistry,,,criticality_score,,,,
github,spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,,,criticality_score,,,,
github,shadow-cljs,https://github.com/thheller/shadow-cljs,,,criticality_score,,,,
github,trilium,https://github.com/zadam/trilium,,,criticality_score,,,,
github,dom-crawler,https://github.com/symfony/dom-crawler,,,criticality_score,,,,
github,bower,https://github.com/bower/bower,,,criticality_score,,,,
github,io-app,https://github.com/pagopa/io-app,,,criticality_score,,,,
github,event-dispatcher,https://github.com/symfony/event-dispatcher,,,criticality_score,,,,
github,MQTT.js,https://github.com/mqttjs/MQTT.js,,,criticality_score,,,,
github,pkgdown,https://github.com/r-lib/pkgdown,,,criticality_score,,,,
github,styled-system,https://github.com/styled-system/styled-system,,,criticality_score,,,,
github,bugbug,https://github.com/mozilla/bugbug,,,criticality_score,,,,
github,click,https://github.com/kohler/click,,,criticality_score,,,,
github,PHPWord,https://github.com/PHPOffice/PHPWord,,,criticality_score,,,,
github,firebase-functions,https://github.com/firebase/firebase-functions,,,criticality_score,,,,
github,pub,https://github.com/dart-lang/pub,,,criticality_score,,,,
github,ember-bootstrap,https://github.com/kaliber5/ember-bootstrap,,,criticality_score,,,,
github,aws-sam-cli,https://github.com/aws/aws-sam-cli,,,criticality_score,,,,
github,gson,https://github.com/google/gson,,,criticality_score,,,,
github,ScalaPB,https://github.com/scalapb/ScalaPB,,,criticality_score,,,,
github,jts,https://github.com/locationtech/jts,,,criticality_score,,,,
github,asammdf,https://github.com/danielhrisca/asammdf,,,criticality_score,,,,
github,skopeo,https://github.com/containers/skopeo,,,criticality_score,,,,
github,cvat,https://github.com/openvinotoolkit/cvat,,,criticality_score,,,,
github,gobgp,https://github.com/osrg/gobgp,,,criticality_score,,,,
github,gromacs,https://github.com/gromacs/gromacs,,,criticality_score,,,,
github,flair,https://github.com/flairNLP/flair,,,criticality_score,,,,
github,Prism,https://github.com/PrismLibrary/Prism,,,criticality_score,,,,
github,rke,https://github.com/rancher/rke,,,criticality_score,,,,
github,AzuraCast,https://github.com/AzuraCast/AzuraCast,,,criticality_score,,,,
github,ksql,https://github.com/confluentinc/ksql,,,criticality_score,,,,
github,cmus,https://github.com/cmus/cmus,,,criticality_score,,,,
github,platform,https://github.com/ushahidi/platform,,,criticality_score,,,,
github,mvfst,https://github.com/facebookincubator/mvfst,,,criticality_score,,,,
github,folium,https://github.com/python-visualization/folium,,,criticality_score,,,,
github,dry-validation,https://github.com/dry-rb/dry-validation,,,criticality_score,,,,
github,WorldEdit,https://github.com/EngineHub/WorldEdit,,,criticality_score,,,,
github,Inquirer.js,https://github.com/SBoudrias/Inquirer.js,,,criticality_score,,,,
github,node-http-proxy,https://github.com/http-party/node-http-proxy,,,criticality_score,,,,
github,filesystem,https://github.com/symfony/filesystem,,,criticality_score,,,,
github,log,https://github.com/rust-lang/log,,,criticality_score,,,,
github,salt-bootstrap,https://github.com/saltstack/salt-bootstrap,,,criticality_score,,,,
github,tapir,https://github.com/softwaremill/tapir,,,criticality_score,,,,
github,botkit,https://github.com/howdyai/botkit,,,criticality_score,,,,
github,docker-images,https://github.com/oracle/docker-images,,,criticality_score,,,,
github,matterbridge,https://github.com/42wim/matterbridge,,,criticality_score,,,,
github,qterminal,https://github.com/lxqt/qterminal,,,criticality_score,,,,
github,Xcodeproj,https://github.com/CocoaPods/Xcodeproj,,,criticality_score,,,,
github,scoop,https://github.com/lukesampson/scoop,,,criticality_score,,,,
github,ledger-live-desktop,https://github.com/LedgerHQ/ledger-live-desktop,,,criticality_score,,,,
github,quill,https://github.com/quilljs/quill,,,criticality_score,,,,
github,sktime,https://github.com/alan-turing-institute/sktime,,,criticality_score,,,,
github,rnaseq,https://github.com/nf-core/rnaseq,,,criticality_score,,,,
github,company-mode,https://github.com/company-mode/company-mode,,,criticality_score,,,,
github,gperftools,https://github.com/gperftools/gperftools,,,criticality_score,,,,
github,stepmania,https://github.com/stepmania/stepmania,,,criticality_score,,,,
github,public-apis,https://github.com/public-apis/public-apis,,,criticality_score,,,,
github,sentry-react-native,https://github.com/getsentry/sentry-react-native,,,criticality_score,,,,
github,responses,https://github.com/getsentry/responses,,,criticality_score,,,,
github,MLJ.jl,https://github.com/alan-turing-institute/MLJ.jl,,,criticality_score,,,,
github,PHP-DI,https://github.com/PHP-DI/PHP-DI,,,criticality_score,,,,
github,recommenders,https://github.com/microsoft/recommenders,,,criticality_score,,,,
github,node-soap,https://github.com/vpulim/node-soap,,,criticality_score,,,,
github,go-fuse,https://github.com/hanwen/go-fuse,,,criticality_score,,,,
github,reakit,https://github.com/reakit/reakit,,,criticality_score,,,,
github,yolov5,https://github.com/ultralytics/yolov5,,,criticality_score,,,,
github,cp2k,https://github.com/cp2k/cp2k,,,criticality_score,,,,
github,leetcode,https://github.com/azl397985856/leetcode,,,criticality_score,,,,
github,sly,https://github.com/joaotavora/sly,,,criticality_score,,,,
github,zlib-ng,https://github.com/zlib-ng/zlib-ng,,,criticality_score,,,,
github,NewsBlur,https://github.com/samuelclay/NewsBlur,,,criticality_score,,,,
github,FakeItEasy,https://github.com/FakeItEasy/FakeItEasy,,,criticality_score,,,,
github,linux-pam,https://github.com/linux-pam/linux-pam,,,criticality_score,,,,
github,pytest-mock,https://github.com/pytest-dev/pytest-mock,,,criticality_score,,,,
github,matrix-appservice-irc,https://github.com/matrix-org/matrix-appservice-irc,,,criticality_score,,,,
github,pusher-js,https://github.com/pusher/pusher-js,,,criticality_score,,,,
github,StatsBase.jl,https://github.com/JuliaStats/StatsBase.jl,,,criticality_score,,,,
github,heroku-buildpack-php,https://github.com/heroku/heroku-buildpack-php,,,criticality_score,,,,
github,EnderIO,https://github.com/SleepyTrousers/EnderIO,,,criticality_score,,,,
github,traits,https://github.com/enthought/traits,,,criticality_score,,,,
github,UnitsNet,https://github.com/angularsen/UnitsNet,,,criticality_score,,,,
github,scala-native,https://github.com/scala-native/scala-native,,,criticality_score,,,,
github,webxr,https://github.com/immersive-web/webxr,,,criticality_score,,,,
github,Chronicle-Map,https://github.com/OpenHFT/Chronicle-Map,,,criticality_score,,,,
github,tatoeba2,https://github.com/Tatoeba/tatoeba2,,,criticality_score,,,,
github,rudder,https://github.com/Normation/rudder,,,criticality_score,,,,
github,tarpaulin,https://github.com/xd009642/tarpaulin,,,criticality_score,,,,
github,picom,https://github.com/yshui/picom,,,criticality_score,,,,
github,GSL,https://github.com/microsoft/GSL,,,criticality_score,,,,
github,hexo-theme-icarus,https://github.com/ppoffice/hexo-theme-icarus,,,criticality_score,,,,
github,fiat-crypto,https://github.com/mit-plv/fiat-crypto,,,criticality_score,,,,
github,elks,https://github.com/jbruchon/elks,,,criticality_score,,,,
github,olive,https://github.com/olive-editor/olive,,,criticality_score,,,,
github,parabol,https://github.com/ParabolInc/parabol,,,criticality_score,,,,
github,wkhtmltopdf,https://github.com/wkhtmltopdf/wkhtmltopdf,,,criticality_score,,,,
github,analytics-ios,https://github.com/segmentio/analytics-ios,,,criticality_score,,,,
github,libseccomp,https://github.com/seccomp/libseccomp,,,criticality_score,,,,
github,FastAdapter,https://github.com/mikepenz/FastAdapter,,,criticality_score,,,,
github,PnP-PowerShell,https://github.com/pnp/PnP-PowerShell,,,criticality_score,,,,
github,textlint,https://github.com/textlint/textlint,,,criticality_score,,,,
github,spiderfoot,https://github.com/smicallef/spiderfoot,,,criticality_score,,,,
github,dipy,https://github.com/dipy/dipy,,,criticality_score,,,,
github,360Controller,https://github.com/360Controller/360Controller,,,criticality_score,,,,
github,Printrun,https://github.com/kliment/Printrun,,,criticality_score,,,,
github,VeraCrypt,https://github.com/veracrypt/VeraCrypt,,,criticality_score,,,,
github,azkaban,https://github.com/azkaban/azkaban,,,criticality_score,,,,
github,elasticsearch-py,https://github.com/elastic/elasticsearch-py,,,criticality_score,,,,
github,Flask-SocketIO,https://github.com/miguelgrinberg/Flask-SocketIO,,,criticality_score,,,,
github,spark-on-k8s-operator,https://github.com/GoogleCloudPlatform/spark-on-k8s-operator,,,criticality_score,,,,
github,nakadi,https://github.com/zalando/nakadi,,,criticality_score,,,,
github,NelmioApiDocBundle,https://github.com/nelmio/NelmioApiDocBundle,,,criticality_score,,,,
github,streamlit,https://github.com/streamlit/streamlit,,,criticality_score,,,,
github,syntastic,https://github.com/vim-syntastic/syntastic,,,criticality_score,,,,
github,vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,,,criticality_score,,,,
github,gluon-nlp,https://github.com/dmlc/gluon-nlp,,,criticality_score,,,,
github,node-red-dashboard,https://github.com/node-red/node-red-dashboard,,,criticality_score,,,,
github,cocalc,https://github.com/sagemathinc/cocalc,,,criticality_score,,,,
github,lynis,https://github.com/CISOfy/lynis,,,criticality_score,,,,
github,openjdk-build,https://github.com/AdoptOpenJDK/openjdk-build,,,criticality_score,,,,
github,yapf,https://github.com/google/yapf,,,criticality_score,,,,
github,hackclub,https://github.com/hackclub/hackclub,,,criticality_score,,,,
github,docs,https://github.com/pingcap/docs,,,criticality_score,,,,
github,scratch-vm,https://github.com/LLK/scratch-vm,,,criticality_score,,,,
github,tslint,https://github.com/palantir/tslint,,,criticality_score,,,,
github,sopel,https://github.com/sopel-irc/sopel,,,criticality_score,,,,
github,grid,https://github.com/guardian/grid,,,criticality_score,,,,
github,paramiko,https://github.com/paramiko/paramiko,,,criticality_score,,,,
github,eden,https://github.com/facebookexperimental/eden,,,criticality_score,,,,
github,fetch-mock,https://github.com/wheresrhys/fetch-mock,,,criticality_score,,,,
github,falco,https://github.com/falcosecurity/falco,,,criticality_score,,,,
github,tagspaces,https://github.com/tagspaces/tagspaces,,,criticality_score,,,,
github,pyopenssl,https://github.com/pyca/pyopenssl,,,criticality_score,,,,
github,appcenter-cli,https://github.com/microsoft/appcenter-cli,,,criticality_score,,,,
github,retrofit,https://github.com/square/retrofit,,,criticality_score,,,,
github,WebODM,https://github.com/OpenDroneMap/WebODM,,,criticality_score,,,,
github,manim,https://github.com/3b1b/manim,,,criticality_score,,,,
github,annotate_models,https://github.com/ctran/annotate_models,,,criticality_score,,,,
github,python-novaclient,https://github.com/openstack/python-novaclient,,,criticality_score,,,,
github,xen,https://github.com/xen-project/xen,,,criticality_score,,,,
github,lexicon,https://github.com/AnalogJ/lexicon,,,criticality_score,,,,
github,hootenanny,https://github.com/ngageoint/hootenanny,,,criticality_score,,,,
github,url,https://github.com/whatwg/url,,,criticality_score,,,,
github,Unciv,https://github.com/yairm210/Unciv,,,criticality_score,,,,
github,cordova-plugin-iosrtc,https://github.com/cordova-rtc/cordova-plugin-iosrtc,,,criticality_score,,,,
github,ghdl,https://github.com/ghdl/ghdl,,,criticality_score,,,,
github,javacpp-presets,https://github.com/bytedeco/javacpp-presets,,,criticality_score,,,,
github,metascraper,https://github.com/microlinkhq/metascraper,,,criticality_score,,,,
github,qtconsole,https://github.com/jupyter/qtconsole,,,criticality_score,,,,
github,server-configs-apache,https://github.com/h5bp/server-configs-apache,,,criticality_score,,,,
github,openhab-android,https://github.com/openhab/openhab-android,,,criticality_score,,,,
github,azure-pipelines-agent,https://github.com/microsoft/azure-pipelines-agent,,,criticality_score,,,,
github,Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,,,criticality_score,,,,
github,nmap,https://github.com/nmap/nmap,,,criticality_score,,,,
github,sbt-native-packager,https://github.com/sbt/sbt-native-packager,,,criticality_score,,,,
github,OpenSfM,https://github.com/mapillary/OpenSfM,,,criticality_score,,,,
github,postfixadmin,https://github.com/postfixadmin/postfixadmin,,,criticality_score,,,,
github,urql,https://github.com/FormidableLabs/urql,,,criticality_score,,,,
github,faas-netes,https://github.com/openfaas/faas-netes,,,criticality_score,,,,
github,posthog,https://github.com/PostHog/posthog,,,criticality_score,,,,
github,twilio-php,https://github.com/twilio/twilio-php,,,criticality_score,,,,
github,troposphere,https://github.com/cloudtools/troposphere,,,criticality_score,,,,
github,HWIOAuthBundle,https://github.com/hwi/HWIOAuthBundle,,,criticality_score,,,,
github,git-subrepo,https://github.com/ingydotnet/git-subrepo,,,criticality_score,,,,
github,impacket,https://github.com/SecureAuthCorp/impacket,,,criticality_score,,,,
github,browser-sync,https://github.com/BrowserSync/browser-sync,,,criticality_score,,,,
github,pushgateway,https://github.com/prometheus/pushgateway,,,criticality_score,,,,
github,plugin.video.netflix,https://github.com/CastagnaIT/plugin.video.netflix,,,criticality_score,,,,
github,rascal,https://github.com/usethesource/rascal,,,criticality_score,,,,
github,Orchard,https://github.com/OrchardCMS/Orchard,,,criticality_score,,,,
github,MailKit,https://github.com/jstedfast/MailKit,,,criticality_score,,,,
github,ArchiSteamFarm,https://github.com/JustArchiNET/ArchiSteamFarm,,,criticality_score,,,,
github,fig-standards,https://github.com/php-fig/fig-standards,,,criticality_score,,,,
github,coverlet,https://github.com/coverlet-coverage/coverlet,,,criticality_score,,,,
github,lorawan-stack,https://github.com/TheThingsNetwork/lorawan-stack,,,criticality_score,,,,
github,renative,https://github.com/pavjacko/renative,,,criticality_score,,,,
github,openal-soft,https://github.com/kcat/openal-soft,,,criticality_score,,,,
github,skulpt,https://github.com/skulpt/skulpt,,,criticality_score,,,,
github,pghero,https://github.com/ankane/pghero,,,criticality_score,,,,
github,screenly-ose,https://github.com/Screenly/screenly-ose,,,criticality_score,,,,
github,buildx,https://github.com/docker/buildx,,,criticality_score,,,,
github,compose-cli,https://github.com/docker/compose-cli,,,criticality_score,,,,
github,wire-desktop,https://github.com/wireapp/wire-desktop,,,criticality_score,,,,
github,opencv-python,https://github.com/skvark/opencv-python,,,criticality_score,,,,
github,jackrabbit-oak,https://github.com/apache/jackrabbit-oak,,,criticality_score,,,,
github,nodejs-docs-samples,https://github.com/GoogleCloudPlatform/nodejs-docs-samples,,,criticality_score,,,,
github,alpakka,https://github.com/akka/alpakka,,,criticality_score,,,,
github,spectrum,https://github.com/withspectrum/spectrum,,,criticality_score,,,,
github,irmin,https://github.com/mirage/irmin,,,criticality_score,,,,
github,vtk-js,https://github.com/Kitware/vtk-js,,,criticality_score,,,,
github,simple-peer,https://github.com/feross/simple-peer,,,criticality_score,,,,
github,cache,https://github.com/symfony/cache,,,criticality_score,,,,
github,carina,https://github.com/qaprosoft/carina,,,criticality_score,,,,
github,react-modal,https://github.com/reactjs/react-modal,,,criticality_score,,,,
github,CMSIS_5,https://github.com/ARM-software/CMSIS_5,,,criticality_score,,,,
github,ink,https://github.com/vadimdemedes/ink,,,criticality_score,,,,
github,hamlit,https://github.com/k0kubun/hamlit,,,criticality_score,,,,
github,rubyzip,https://github.com/rubyzip/rubyzip,,,criticality_score,,,,
github,aseprite,https://github.com/aseprite/aseprite,,,criticality_score,,,,
github,django-storages,https://github.com/jschneier/django-storages,,,criticality_score,,,,
github,itch,https://github.com/itchio/itch,,,criticality_score,,,,
github,react-grid-layout,https://github.com/STRML/react-grid-layout,,,criticality_score,,,,
github,py-amqp,https://github.com/celery/py-amqp,,,criticality_score,,,,
github,secp256k1,https://github.com/bitcoin-core/secp256k1,,,criticality_score,,,,
github,webclient,https://github.com/meganz/webclient,,,criticality_score,,,,
github,mosn,https://github.com/mosn/mosn,,,criticality_score,,,,
github,flipper,https://github.com/jnunemaker/flipper,,,criticality_score,,,,
github,raspap,https://github.com/billz/raspap,,,criticality_score,,,,
github,neos-ui,https://github.com/neos/neos-ui,,,criticality_score,,,,
github,gpodder,https://github.com/gpodder/gpodder,,,criticality_score,,,,
github,rtems,https://github.com/RTEMS/rtems,,,criticality_score,,,,
github,supervisor,https://github.com/home-assistant/supervisor,,,criticality_score,,,,
github,setuptools_scm,https://github.com/pypa/setuptools_scm,,,criticality_score,,,,
github,cargo-make,https://github.com/sagiegurari/cargo-make,,,criticality_score,,,,
github,elFinder,https://github.com/Studio-42/elFinder,,,criticality_score,,,,
github,py3status,https://github.com/ultrabug/py3status,,,criticality_score,,,,
github,Mathics,https://github.com/mathics/Mathics,,,criticality_score,,,,
github,metersphere,https://github.com/metersphere/metersphere,,,criticality_score,,,,
github,inertia,https://github.com/inertiajs/inertia,,,criticality_score,,,,
github,schema-registry,https://github.com/confluentinc/schema-registry,,,criticality_score,,,,
github,ClimateMachine.jl,https://github.com/CliMA/ClimateMachine.jl,,,criticality_score,,,,
github,ontop,https://github.com/ontop/ontop,,,criticality_score,,,,
github,libcoap,https://github.com/obgm/libcoap,,,criticality_score,,,,
github,nunjucks,https://github.com/mozilla/nunjucks,,,criticality_score,,,,
github,kpatch,https://github.com/dynup/kpatch,,,criticality_score,,,,
github,gramps,https://github.com/gramps-project/gramps,,,criticality_score,,,,
github,App-perlbrew,https://github.com/gugod/App-perlbrew,,,criticality_score,,,,
github,cromwell,https://github.com/broadinstitute/cromwell,,,criticality_score,,,,
github,bcftools,https://github.com/samtools/bcftools,,,criticality_score,,,,
github,git-extras,https://github.com/tj/git-extras,,,criticality_score,,,,
github,re2,https://github.com/google/re2,,,criticality_score,,,,
github,DGtal,https://github.com/DGtal-team/DGtal,,,criticality_score,,,,
github,filepond,https://github.com/pqina/filepond,,,criticality_score,,,,
github,fakefs,https://github.com/fakefs/fakefs,,,criticality_score,,,,
github,javalin,https://github.com/tipsy/javalin,,,criticality_score,,,,
github,python,https://github.com/kubernetes-client/python,,,criticality_score,,,,
github,zotero-better-bibtex,https://github.com/retorquere/zotero-better-bibtex,,,criticality_score,,,,
github,esri-leaflet,https://github.com/Esri/esri-leaflet,,,criticality_score,,,,
github,MediaSDK,https://github.com/Intel-Media-SDK/MediaSDK,,,criticality_score,,,,
github,pytest-cov,https://github.com/pytest-dev/pytest-cov,,,criticality_score,,,,
github,kube-rs,https://github.com/clux/kube-rs,,,criticality_score,,,,
github,openaddresses,https://github.com/openaddresses/openaddresses,,,criticality_score,,,,
github,angular,https://github.com/ui-router/angular,,,criticality_score,,,,
